Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
REAC,REAC:R-HSA-110314,Recognition of DNA damage by PCNA-containing replication complex,5,30,69,2.445718896173186e-07,6.69354645268451e-07,5111;5427;5983;6117;6118,True,Recognition of DNA damage by PCNA-containing replication complex,19241,0.07246376811594203,0.16666666666666666,query_1,['REAC:R-HSA-73893']
REAC,REAC:R-HSA-6782210,Gap-filling DNA repair synthesis and ligation in TC-NER,6,61,69,2.877369173458385e-07,7.833675236640629e-07,5111;5427;5431;5983;6117;6118,True,Gap-filling DNA repair synthesis and ligation in TC-NER,19241,0.08695652173913043,0.09836065573770492,query_1,['REAC:R-HSA-6781827']
REAC,REAC:R-HSA-6782135,Dual incision in TC-NER,6,62,69,3.139783763367088e-07,8.503581025785864e-07,5111;5427;5431;5983;6117;6118,True,Dual incision in TC-NER,19241,0.08695652173913043,0.0967741935483871,query_1,['REAC:R-HSA-6781827']
REAC,REAC:R-HSA-5656169,Termination of translesion DNA synthesis,5,32,69,3.2438517340350534e-07,8.562451277655979e-07,5111;5427;5983;6117;6118,True,Termination of translesion DNA synthesis,19241,0.07246376811594203,0.15625,query_1,['REAC:R-HSA-110313']
REAC,REAC:R-HSA-167158,Formation of the HIV-1 Early Elongation Complex,5,32,69,3.2438517340350534e-07,8.562451277655979e-07,25920;51497;5431;7469;7936,True,Formation of the HIV-1 Early Elongation Complex,19241,0.07246376811594203,0.15625,query_1,['REAC:R-HSA-167169']
REAC,REAC:R-HSA-113418,Formation of the Early Elongation Complex,5,32,69,3.2438517340350534e-07,8.562451277655979e-07,25920;51497;5431;7469;7936,True,Formation of the Early Elongation Complex,19241,0.07246376811594203,0.15625,query_1,['REAC:R-HSA-75955']
REAC,REAC:R-HSA-69091,Polymerase switching,4,14,69,4.842873212577628e-07,1.2466802329407757e-06,5111;5422;5557;5983,True,Polymerase switching,19241,0.057971014492753624,0.2857142857142857,query_1,"['REAC:R-HSA-69109', 'REAC:R-HSA-69186']"
REAC,REAC:R-HSA-162594,Early Phase of HIV Life Cycle,4,14,69,4.842873212577628e-07,1.2466802329407757e-06,2237;2547;3981;7520,True,Early Phase of HIV Life Cycle,19241,0.057971014492753624,0.2857142857142857,query_1,['REAC:R-HSA-162587']
REAC,REAC:R-HSA-69109,Leading Strand Synthesis,4,14,69,4.842873212577628e-07,1.2466802329407757e-06,5111;5422;5557;5983,True,Leading Strand Synthesis,19241,0.057971014492753624,0.2857142857142857,query_1,['REAC:R-HSA-69190']
REAC,REAC:R-HSA-68949,Orc1 removal from chromatin,6,71,69,6.595409050729077e-07,1.6648605370772427e-06,4171;4172;4174;4175;4176;4998,True,Orc1 removal from chromatin,19241,0.08695652173913043,0.08450704225352113,query_1,['REAC:R-HSA-69052']
REAC,REAC:R-HSA-110312,Translesion synthesis by REV1,4,16,69,8.521724001665128e-07,2.1304310004162817e-06,5111;5983;6117;6118,True,Translesion synthesis by REV1,19241,0.057971014492753624,0.25,query_1,['REAC:R-HSA-110313']
REAC,REAC:R-HSA-110313,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,5,39,69,8.521724001665128e-07,2.1304310004162817e-06,5111;5427;5983;6117;6118,True,Translesion synthesis by Y family DNA polymerases bypasses lesions on DNA template,19241,0.07246376811594203,0.1282051282051282,query_1,['REAC:R-HSA-73893']
REAC,REAC:R-HSA-6781827,Transcription-Coupled Nucleotide Excision Repair (TC-NER),6,75,69,8.882720458029944e-07,2.2100548508017084e-06,5111;5427;5431;5983;6117;6118,True,Transcription-Coupled Nucleotide Excision Repair (TC-NER),19241,0.08695652173913043,0.08,query_1,['REAC:R-HSA-5696398']
REAC,REAC:R-HSA-5656121,Translesion synthesis by POLI,4,17,69,1.0613893108276902e-06,2.579076830048593e-06,5111;5983;6117;6118,True,Translesion synthesis by POLI,19241,0.057971014492753624,0.23529411764705882,query_1,['REAC:R-HSA-110313']
REAC,REAC:R-HSA-5655862,Translesion synthesis by POLK,4,17,69,1.0613893108276902e-06,2.579076830048593e-06,5111;5983;6117;6118,True,Translesion synthesis by POLK,19241,0.057971014492753624,0.23529411764705882,query_1,['REAC:R-HSA-110313']
REAC,REAC:R-HSA-5696400,Dual Incision in GG-NER,5,41,69,1.0613893108276902e-06,2.579076830048593e-06,5111;5427;5983;6117;6118,True,Dual Incision in GG-NER,19241,0.07246376811594203,0.12195121951219512,query_1,['REAC:R-HSA-5696399']
REAC,REAC:R-HSA-162599,Late Phase of HIV Life Cycle,7,132,69,1.394105036413245e-06,3.371788925278546e-06,25920;51497;5431;6924;7469;7936;904,True,Late Phase of HIV Life Cycle,19241,0.10144927536231885,0.05303030303030303,query_1,['REAC:R-HSA-162587']
REAC,REAC:R-HSA-110320,Translesion Synthesis by POLH,4,19,69,1.6851807502846012e-06,4.001342420767089e-06,5111;5983;6117;6118,True,Translesion Synthesis by POLH,19241,0.057971014492753624,0.21052631578947367,query_1,['REAC:R-HSA-110313']
REAC,REAC:R-HSA-68867,Assembly of the pre-replicative complex,7,141,69,2.136623024020571e-06,5.004702578786924e-06,3014;4171;4172;4174;4175;4176;4998,True,Assembly of the pre-replicative complex,19241,0.10144927536231885,0.04964539007092199,query_1,['REAC:R-HSA-69002']
REAC,REAC:R-HSA-73893,DNA Damage Bypass,5,48,69,2.2799129331953883e-06,5.3163889025183946e-06,5111;5427;5983;6117;6118,True,DNA Damage Bypass,19241,0.07246376811594203,0.10416666666666667,query_1,['REAC:R-HSA-73894']
REAC,REAC:R-HSA-69052,Switching of origins to a post-replicative state,6,92,69,2.7682822958913684e-06,6.341439620544104e-06,4171;4172;4174;4175;4176;4998,True,Switching of origins to a post-replicative state,19241,0.08695652173913043,0.06521739130434782,query_1,['REAC:R-HSA-69239']
REAC,REAC:R-HSA-164843,2-LTR circle formation,3,7,69,4.397730322640878e-06,9.772734050313061e-06,2547;3981;7520,True,2-LTR circle formation,19241,0.043478260869565216,0.42857142857142855,query_1,['REAC:R-HSA-162592']
REAC,REAC:R-HSA-5696398,Nucleotide Excision Repair,6,107,69,6.599870869418407e-06,1.448072933374503e-05,5111;5427;5431;5983;6117;6118,True,Nucleotide Excision Repair,19241,0.08695652173913043,0.056074766355140186,query_1,['REAC:R-HSA-73894']
REAC,REAC:R-HSA-68952,DNA replication initiation,3,8,69,6.8870904946177125e-06,1.504742461008912e-05,5422;5427;5557,True,DNA replication initiation,19241,0.043478260869565216,0.375,query_1,['REAC:R-HSA-69239']
REAC,REAC:R-HSA-162592,Integration of provirus,3,9,69,1.0208663974688212e-05,2.1579289702592967e-05,2547;3981;7520,True,Integration of provirus,19241,0.043478260869565216,0.3333333333333333,query_1,['REAC:R-HSA-162594']
REAC,REAC:R-HSA-8953750,Transcriptional Regulation by E2F6,4,34,69,1.7940939679329958e-05,3.7467022623500315e-05,1111;5888;5932;672,True,Transcriptional Regulation by E2F6,19241,0.057971014492753624,0.11764705882352941,query_1,['REAC:R-HSA-212436']
REAC,REAC:R-HSA-3270619,IRF3-mediated induction of type I IFN,3,13,69,3.377657030624447e-05,6.936180471777603e-05,2547;4361;7520,True,IRF3-mediated induction of type I IFN,19241,0.043478260869565216,0.23076923076923078,query_1,['REAC:R-HSA-1834941']
REAC,REAC:R-HSA-5696399,Global Genome Nucleotide Excision Repair (GG-NER),5,84,69,3.391168513907201e-05,6.936180471777603e-05,5111;5427;5983;6117;6118,True,Global Genome Nucleotide Excision Repair (GG-NER),19241,0.07246376811594203,0.05952380952380952,query_1,['REAC:R-HSA-5696398']
REAC,REAC:R-HSA-9663199,Defective DNA double strand break response due to BRCA1 loss of function,2,2,69,3.391168513907201e-05,6.936180471777603e-05,580;672,True,Defective DNA double strand break response due to BRCA1 loss of function,19241,0.028985507246376812,1.0,query_1,['REAC:R-HSA-9675136']
REAC,REAC:R-HSA-9699150,Defective DNA double strand break response due to BARD1 loss of function,2,2,69,3.391168513907201e-05,6.936180471777603e-05,580;672,True,Defective DNA double strand break response due to BARD1 loss of function,19241,0.028985507246376812,1.0,query_1,['REAC:R-HSA-9675136']
REAC,REAC:R-HSA-5358565,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),3,14,69,4.101364029324064e-05,8.202728058648127e-05,5111;6117;6118,True,Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha),19241,0.043478260869565216,0.21428571428571427,query_1,['REAC:R-HSA-5358508']
REAC,REAC:R-HSA-5358606,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),3,14,69,4.101364029324064e-05,8.202728058648127e-05,5111;6117;6118,True,Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta),19241,0.043478260869565216,0.21428571428571427,query_1,['REAC:R-HSA-5358508']
REAC,REAC:R-HSA-5358508,Mismatch Repair,3,15,69,5.0694506980546255e-05,9.985281677986384e-05,5111;6117;6118,True,Mismatch Repair,19241,0.043478260869565216,0.2,query_1,['REAC:R-HSA-73894']
REAC,REAC:R-HSA-1834941,STING mediated induction of host immune responses,3,16,69,6.170104660246288e-05,0.00012016683233438464,2547;4361;7520,True,STING mediated induction of host immune responses,19241,0.043478260869565216,0.1875,query_1,['REAC:R-HSA-1834949']
REAC,REAC:R-HSA-3108232,SUMO E3 ligases SUMOylate target proteins,6,172,69,9.001261328979378e-05,0.00017400207773491733,5111;6117;641;672;7158;9656,True,SUMO E3 ligases SUMOylate target proteins,19241,0.08695652173913043,0.03488372093023256,query_1,['REAC:R-HSA-2990846']
REAC,REAC:R-HSA-2990846,SUMOylation,6,178,69,0.00010814011537272295,0.00020227647479789904,5111;6117;641;672;7158;9656,True,SUMOylation,19241,0.08695652173913043,0.033707865168539325,query_1,['REAC:R-HSA-597592']
REAC,REAC:R-HSA-113510,E2F mediated regulation of DNA replication,3,23,69,0.00018685809376215768,0.00033974198865846847,4998;5422;5557,True,E2F mediated regulation of DNA replication,19241,0.043478260869565216,0.13043478260869565,query_1,['REAC:R-HSA-69206']
REAC,REAC:R-HSA-3371453,Regulation of HSF1-mediated heat shock response,4,67,69,0.00024435943416350515,0.0004396778746194556,472;545;6117;6118,True,Regulation of HSF1-mediated heat shock response,19241,0.057971014492753624,0.05970149253731343,query_1,['REAC:R-HSA-3371556']
REAC,REAC:R-HSA-69205,G1/S-Specific Transcription,3,27,69,0.00030045384011278983,0.0005225284175874607,4998;5111;5422,True,G1/S-Specific Transcription,19241,0.043478260869565216,0.1111111111111111,query_1,['REAC:R-HSA-69206']
REAC,REAC:R-HSA-3108214,SUMOylation of DNA damage response and repair proteins,4,72,69,0.00031833565940042494,0.0005499486474691725,6117;641;672;9656,True,SUMOylation of DNA damage response and repair proteins,19241,0.057971014492753624,0.05555555555555555,query_1,['REAC:R-HSA-3108232']
REAC,REAC:R-HSA-9824446,Viral Infection Pathways,11,818,69,0.0003570249782757295,0.0006086983236176372,2237;2547;25920;3981;51497;5431;6924;7469;7520;7936;904,True,Viral Infection Pathways,19241,0.15942028985507245,0.013447432762836185,query_1,['REAC:R-HSA-5663205']
REAC,REAC:R-HSA-5693548,Sensing of DNA Double Strand Breaks,2,6,69,0.00045506890964724163,0.0007608869228828477,4361;472,True,Sensing of DNA Double Strand Breaks,19241,0.028985507246376812,0.3333333333333333,query_1,['REAC:R-HSA-5693606']
REAC,REAC:R-HSA-3371556,Cellular response to heat stress,4,87,69,0.0006457452723661181,0.0010395899121683635,472;545;6117;6118,True,Cellular response to heat stress,19241,0.057971014492753624,0.04597701149425287,query_1,['REAC:R-HSA-2262752']
REAC,REAC:R-HSA-3371511,HSF1 activation,2,12,69,0.001943521341437645,0.0029293655001379,6117;6118,True,HSF1 activation,19241,0.028985507246376812,0.16666666666666666,query_1,['REAC:R-HSA-3371556']
REAC,REAC:R-HSA-5663205,Infectious disease,11,1004,69,0.0019708904491666807,0.002962031888921023,2237;2547;25920;3981;51497;5431;6924;7469;7520;7936;904,True,Infectious disease,19241,0.15942028985507245,0.010956175298804782,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-75035,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,2,13,69,0.002238687335137189,0.0032884672719529326,1111;11200,True,Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex,19241,0.028985507246376812,0.15384615384615385,query_1,['REAC:R-HSA-69473']
REAC,REAC:R-HSA-174430,Telomere C-strand synthesis initiation,2,13,69,0.002238687335137189,0.0032884672719529326,5422;5557,True,Telomere C-strand synthesis initiation,19241,0.028985507246376812,0.15384615384615385,query_1,['REAC:R-HSA-174417']
REAC,REAC:R-HSA-113501,Inhibition of replication initiation of damaged DNA by RB1/E2F1,2,14,69,0.0025858637485255955,0.0037771043517789596,5422;5557,True,Inhibition of replication initiation of damaged DNA by RB1/E2F1,19241,0.028985507246376812,0.14285714285714285,query_1,['REAC:R-HSA-113510']
REAC,REAC:R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA ,3,64,69,0.0035977563192547434,0.005153810705268503,2547;4361;7520,True,Cytosolic sensors of pathogen-associated DNA ,19241,0.043478260869565216,0.046875,query_1,['REAC:R-HSA-168249']
REAC,REAC:R-HSA-69615,G1/S DNA Damage Checkpoints,3,68,69,0.004251396009691503,0.005991127168128947,1111;11200;472,True,G1/S DNA Damage Checkpoints,19241,0.043478260869565216,0.04411764705882353,query_1,['REAC:R-HSA-69620']
REAC,REAC:R-HSA-6804760,Regulation of TP53 Activity through Methylation,2,19,69,0.0046956687544494015,0.006528737305651574,11200;472,True,Regulation of TP53 Activity through Methylation,19241,0.028985507246376812,0.10526315789473684,query_1,['REAC:R-HSA-5633007']
REAC,REAC:R-HSA-9710421,Defective pyroptosis,3,71,69,0.004740241415765395,0.0065731347631946815,3014;5422;5557,True,Defective pyroptosis,19241,0.043478260869565216,0.04225352112676056,query_1,['REAC:R-HSA-9645723']
REAC,REAC:R-HSA-1221632,Meiotic synapsis,3,75,69,0.005502653098019112,0.007470965041696966,3014;545;672,True,Meiotic synapsis,19241,0.043478260869565216,0.04,query_1,['REAC:R-HSA-1500620']
REAC,REAC:R-HSA-2559586,DNA Damage/Telomere Stress Induced Senescence,3,78,69,0.0061073109794103925,0.008143081305880524,3014;4361;472,True,DNA Damage/Telomere Stress Induced Senescence,19241,0.043478260869565216,0.038461538461538464,query_1,['REAC:R-HSA-2559583']
REAC,REAC:R-HSA-9645723,Diseases of programmed cell death,3,102,69,0.01287292468100964,0.016326636180792716,3014;5422;5557,True,Diseases of programmed cell death,19241,0.043478260869565216,0.029411764705882353,query_1,['REAC:R-HSA-1643685']
REAC,REAC:R-HSA-176034,Interactions of Tat with host cellular proteins,1,2,69,0.015334553460917381,0.01930742808638508,904,True,Interactions of Tat with host cellular proteins,19241,0.014492753623188406,0.5,query_1,['REAC:R-HSA-162909']
REAC,REAC:R-HSA-9709275,Impaired BRCA2 translocation to the nucleus,1,2,69,0.015334553460917381,0.01930742808638508,675,True,Impaired BRCA2 translocation to the nucleus,19241,0.014492753623188406,0.5,query_1,['REAC:R-HSA-9701190']
REAC,REAC:R-HSA-9763198,Impaired BRCA2 binding to SEM1 (DSS1),1,2,69,0.015334553460917381,0.01930742808638508,675,True,Impaired BRCA2 binding to SEM1 (DSS1),19241,0.014492753623188406,0.5,query_1,['REAC:R-HSA-9701190']
REAC,REAC:R-HSA-2262752,Cellular responses to stress,8,795,69,0.015539961150245805,0.019424951437807255,3014;4361;472;545;6117;6118;672;79728,True,Cellular responses to stress,19241,0.11594202898550725,0.010062893081761006,query_1,['REAC:R-HSA-8953897']
REAC,REAC:R-HSA-5689901,Metalloprotease DUBs,2,36,69,0.015539961150245805,0.019424951437807255,580;672,True,Metalloprotease DUBs,19241,0.028985507246376812,0.05555555555555555,query_1,['REAC:R-HSA-5688426']
REAC,REAC:R-HSA-6804757,Regulation of TP53 Degradation,2,36,69,0.015539961150245805,0.019424951437807255,11200;472,True,Regulation of TP53 Degradation,19241,0.028985507246376812,0.05555555555555555,query_1,['REAC:R-HSA-6806003']
REAC,REAC:R-HSA-6806003,Regulation of TP53 Expression and Degradation,2,37,69,0.016212874558874466,0.020025403255616917,11200;472,True,Regulation of TP53 Expression and Degradation,19241,0.028985507246376812,0.05405405405405406,query_1,['REAC:R-HSA-5633007']
REAC,REAC:R-HSA-8953897,Cellular responses to stimuli,8,809,69,0.016950960867970096,0.02059462535360853,3014;4361;472;545;6117;6118;672;79728,True,Cellular responses to stimuli,19241,0.11594202898550725,0.009888751545117428,query_1,['REAC:0000000']
REAC,REAC:R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,3,119,69,0.01833355897267351,0.021966476188456742,22976;3014;5431,True,Activation of anterior HOX genes in hindbrain development during early embryogenesis,19241,0.043478260869565216,0.025210084033613446,query_1,['REAC:R-HSA-5619507']
REAC,REAC:R-HSA-5619507,Activation of HOX genes during differentiation,3,119,69,0.01833355897267351,0.021966476188456742,22976;3014;5431,True,Activation of HOX genes during differentiation,19241,0.043478260869565216,0.025210084033613446,query_1,['REAC:R-HSA-1266738']
REAC,REAC:R-HSA-5696395,Formation of Incision Complex in GG-NER,2,43,69,0.02109874219403188,0.024822049640037508,6117;6118,True,Formation of Incision Complex in GG-NER,19241,0.028985507246376812,0.046511627906976744,query_1,['REAC:R-HSA-5696399']
REAC,REAC:R-HSA-9603505,NTRK3 as a dependence receptor,1,3,69,0.021583532743647372,0.02533507229502626,25920,True,NTRK3 as a dependence receptor,19241,0.014492753623188406,0.3333333333333333,query_1,['REAC:R-HSA-9034015']
REAC,REAC:R-HSA-69610,p53-Independent DNA Damage Response,2,52,69,0.029554717452543663,0.033555574400267914,1111;11200,True,p53-Independent DNA Damage Response,19241,0.028985507246376812,0.038461538461538464,query_1,['REAC:R-HSA-69613']
REAC,REAC:R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,2,52,69,0.029554717452543663,0.033555574400267914,1111;11200,True,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,19241,0.028985507246376812,0.038461538461538464,query_1,['REAC:R-HSA-69610']
REAC,REAC:R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,2,52,69,0.029554717452543663,0.033555574400267914,1111;11200,True,p53-Independent G1/S DNA damage checkpoint,19241,0.028985507246376812,0.038461538461538464,query_1,['REAC:R-HSA-69615']
REAC,REAC:R-HSA-9018519,Estrogen-dependent gene expression,3,146,69,0.030534321829761908,0.0341459082827445,3014;5431;904,True,Estrogen-dependent gene expression,19241,0.043478260869565216,0.02054794520547945,query_1,['REAC:R-HSA-8939211']
REAC,REAC:R-HSA-69541,Stabilization of p53,2,57,69,0.03471331089678034,0.03800194035015953,11200;472,True,Stabilization of p53,19241,0.028985507246376812,0.03508771929824561,query_1,['REAC:R-HSA-69563']
REAC,REAC:R-HSA-9006931,Signaling by Nuclear Receptors,4,288,69,0.038476990977710984,0.04159674700293079,2171;3014;5431;904,True,Signaling by Nuclear Receptors,19241,0.057971014492753624,0.013888888888888888,query_1,['REAC:R-HSA-162582']
REAC,REAC:R-HSA-9670095,Inhibition of DNA recombination at telomere,2,65,69,0.0438535253892514,0.04533565248988216,3014;5431,True,Inhibition of DNA recombination at telomere,19241,0.028985507246376812,0.03076923076923077,query_1,['REAC:R-HSA-157579']
REAC,REAC:R-HSA-69580,p53-Dependent G1/S DNA damage checkpoint,2,66,69,0.04455310177571546,0.045758315793615535,11200;472,True,p53-Dependent G1/S DNA damage checkpoint,19241,0.028985507246376812,0.030303030303030304,query_1,['REAC:R-HSA-69615']
REAC,REAC:R-HSA-69563,p53-Dependent G1 DNA Damage Response,2,66,69,0.04455310177571546,0.045758315793615535,11200;472,True,p53-Dependent G1 DNA Damage Response,19241,0.028985507246376812,0.030303030303030304,query_1,['REAC:R-HSA-69580']
REAC,REAC:R-HSA-68616,Assembly of the ORC complex at the origin of replication,2,67,69,0.04553273545837892,0.046334681875454094,3014;4998,True,Assembly of the ORC complex at the origin of replication,19241,0.028985507246376812,0.029850746268656716,query_1,['REAC:R-HSA-68867']
REAC,REAC:R-HSA-9821002,Chromatin modifications during the maternal to zygotic transition (MZT),2,69,69,0.047793884804627235,0.048164380035670855,3014;57379,True,Chromatin modifications during the maternal to zygotic transition (MZT),19241,0.028985507246376812,0.028985507246376812,query_1,['REAC:R-HSA-9816359']
