Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0006284,base-excision repair,6,45,69,1.6117301441113027e-07,4.554889537705855e-07,10721;1763;2237;5111;6117;6118,True,"""In base excision repair, an altered base is removed by a DNA glycosylase enzyme, followed by excision of the resulting sugar phosphate. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase."" [ISBN:0815316194]",19241,0.08695652173913043,0.13333333333333333,query_1,['GO:0006281']
GO:BP,GO:2000001,regulation of DNA damage checkpoint,5,22,69,1.6350398702145004e-07,4.571079207051291e-07,580;5888;6118;672;675,True,"""Any process that modulates the frequency, rate or extent of a DNA damage checkpoint."" [GOC:obol]",19241,0.07246376811594203,0.22727272727272727,query_1,"['GO:0000077', 'GO:0080135', 'GO:1901976']"
GO:BP,GO:0001832,blastocyst growth,5,22,69,1.6350398702145004e-07,4.571079207051291e-07,1111;5890;675;79728;84296,True,"""An increase in size of a blastocyst due to expansion of the blastocoelic cavity cell shape changes and cell proliferation."" [GOC:dph, ISBN:0124020607, ISBN:0198542771]",19241,0.07246376811594203,0.22727272727272727,query_1,"['GO:0001824', 'GO:0048589']"
GO:BP,GO:0097680,double-strand break repair via classical nonhomologous end joining,4,9,69,2.3493583053354955e-07,6.463842956478613e-07,11073;2547;3981;7158,True,"""An instance of double-strand break repair via nonhomologous end joining that requires a number of factors important for V(D)J recombination, including the KU70/80 heterodimer (KU), XRCC4, ligase IV, and DNA-PKcs in mammals. It does not produce translocations (as opposed to the alternative nonhomologous end joining)."" [GOC:rph, PMID:18584027]",19241,0.057971014492753624,0.4444444444444444,query_1,['GO:0006303']
GO:BP,GO:0032201,telomere maintenance via semi-conservative replication,4,9,69,2.3493583053354955e-07,6.463842956478613e-07,1763;2237;5111;641,True,"""The process in which telomeric DNA is synthesized semi-conservatively by the conventional replication machinery and telomeric accessory factors as part of cell cycle DNA replication."" [GOC:BHF, GOC:BHF_telomere, GOC:rl, GOC:vw, PMID:16598261]",19241,0.057971014492753624,0.4444444444444444,query_1,"['GO:0000723', 'GO:0022402', 'GO:0033260']"
GO:BP,GO:0006312,mitotic recombination,5,25,69,3.179697733996782e-07,8.562451277655979e-07,11144;4361;5888;5892;675,True,"""The exchange, reciprocal or nonreciprocal, of genetic material between one DNA molecule and a homologous DNA region that occurs during mitotic cell cycles."" [GOC:elh]",19241,0.07246376811594203,0.2,query_1,['GO:0006310']
GO:BP,GO:0060255,regulation of macromolecule metabolic process,43,5768,69,3.240297094998095e-07,8.562451277655979e-07,10721;1111;11200;1763;22976;2547;25920;3010;3014;4171;4172;4174;4175;4176;4361;472;5111;51497;5422;545;55215;57379;580;5884;5888;5932;5983;6118;63967;641;672;675;6924;7158;7469;7520;79075;7936;83990;84126;90381;904;9656,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",19241,0.6231884057971014,0.0074549237170596395,query_1,"['GO:0019222', 'GO:0043170']"
GO:BP,GO:0110025,DNA strand resection involved in replication fork processing,4,10,69,3.7975390059303705e-07,9.97333476304946e-07,4361;580;5932;672,True,"""The 5' to 3' exonucleolytic resection of DNA at the site of a stalled replication fork that contributes to replication fork processing."" [GOC:mah, PMID:28475874]",19241,0.057971014492753624,0.4,query_1,"['GO:0006259', 'GO:0031297']"
GO:BP,GO:0140013,meiotic nuclear division,9,198,69,4.315060310482645e-07,1.1275534479653143e-06,11144;2177;4361;472;5888;5890;5892;675;83990,True,"""One of the two nuclear divisions that occur as part of the meiotic cell cycle."" [PMID:9334324]",19241,0.13043478260869565,0.045454545454545456,query_1,"['GO:0000280', 'GO:1903046']"
GO:BP,GO:2000779,regulation of double-strand break repair,8,142,69,4.920839531798227e-07,1.260510618982797e-06,10721;1111;4361;545;5888;6118;7158;84126,True,"""Any process that modulates the frequency, rate or extent of double-strand break repair."" [GOC:BHF]",19241,0.11594202898550725,0.056338028169014086,query_1,"['GO:0006282', 'GO:0006302']"
GO:BP,GO:0071481,cellular response to X-ray,4,11,69,5.740766661120878e-07,1.4561944701379787e-06,2547;472;7158;7520,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of X-ray radiation. An X-ray is a form of electromagnetic radiation with a wavelength in the range of 10 nanometers to 100 picometers (corresponding to frequencies in the range 30 PHz to 3 EHz)."" [GOC:mah]",19241,0.057971014492753624,0.36363636363636365,query_1,"['GO:0010165', 'GO:0071479']"
GO:BP,GO:1990918,double-strand break repair involved in meiotic recombination,4,11,69,5.740766661120878e-07,1.4561944701379787e-06,11144;2177;5888;83990,True,"""The repair of double-strand breaks in DNA via homologous and nonhomologous mechanisms to reform a continuous DNA helix that contributes to reciprocal meiotic recombination."" [GOC:mah, PMID:15238514]",19241,0.057971014492753624,0.36363636363636365,query_1,"['GO:0006302', 'GO:0007131', 'GO:1903046']"
GO:BP,GO:0006278,RNA-templated DNA biosynthetic process,6,61,69,9.398586917661866e-07,2.3272691415162716e-06,10721;4361;472;545;6117;7520,True,"""A DNA biosynthetic process that uses RNA as a template for RNA-dependent DNA polymerases (e.g. reverse transcriptase) that synthesize the new strand."" [GOC:mah, ISBN:0198506732]",19241,0.08695652173913043,0.09836065573770492,query_1,['GO:0071897']
GO:BP,GO:1903046,meiotic cell cycle process,9,220,69,1.0201386695779214e-06,2.514085820760754e-06,11144;2177;4361;472;5888;5890;5892;675;83990,True,"""A process that is part of the meiotic cell cycle."" [GO_REF:0000060, GOC:mtg_cell_cycle, GOC:TermGenie]",19241,0.13043478260869565,0.04090909090909091,query_1,"['GO:0022402', 'GO:0022414', 'GO:0051321']"
GO:BP,GO:0019222,regulation of metabolic process,44,6306,69,1.4368938656541757e-06,3.4591889358341263e-06,10721;1111;11200;1763;2171;22976;2547;25920;3010;3014;4171;4172;4174;4175;4176;4361;472;5111;51497;5422;545;55215;57379;580;5884;5888;5932;5983;6118;63967;641;672;675;6924;7158;7469;7520;79075;7936;83990;84126;90381;904;9656,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",19241,0.6376811594202898,0.006977481763399937,query_1,"['GO:0008152', 'GO:0050794']"
GO:BP,GO:0070192,chromosome organization involved in meiotic cell cycle,6,66,69,1.477601036887705e-06,3.540795111435975e-06,11144;2177;4361;472;5888;83990,True,"""A process of chromosome organization that is involved in a meiotic cell cycle."" [GOC:mah]",19241,0.08695652173913043,0.09090909090909091,query_1,"['GO:0051276', 'GO:1903046']"
GO:BP,GO:0001833,inner cell mass cell proliferation,4,14,69,1.6541002243296067e-06,3.945560168125667e-06,1111;675;79728;84296,True,"""The proliferation of cells in the inner cell mass."" [GOC:dph, GOC:isa_complete, ISBN:0124020607, ISBN:0198542771]",19241,0.057971014492753624,0.2857142857142857,query_1,"['GO:0001832', 'GO:0008283']"
GO:BP,GO:0043137,"DNA replication, removal of RNA primer",3,4,69,1.9513215692128713e-06,4.5913448687361675e-06,10535;1763;2237,True,"""Removal of the Okazaki RNA primer from the lagging strand of replicating DNA, by a combination of the actions of DNA polymerase, DNA helicase and an endonuclease."" [GOC:jl, PMID:12424238]",19241,0.043478260869565216,0.75,query_1,"['GO:0006260', 'GO:0006401']"
GO:BP,GO:0006301,postreplication repair,5,36,69,1.9513215692128713e-06,4.5913448687361675e-06,10721;5111;5427;580;672,True,"""The conversion of DNA-damage induced single-stranded gaps into large molecular weight DNA after replication. Includes pathways that remove replication-blocking lesions in conjunction with DNA replication."" [GOC:elh]",19241,0.07246376811594203,0.1388888888888889,query_1,['GO:0006281']
GO:BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,20,1522,69,2.377026234333357e-06,5.518096615416721e-06,10721;1111;2547;25920;3010;4361;472;5111;51497;545;57379;580;5884;5932;641;672;7158;7469;7520;7936,True,"""Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",19241,0.2898550724637681,0.013140604467805518,query_1,"['GO:0006139', 'GO:0009892', 'GO:0019219']"
GO:BP,GO:0010833,telomere maintenance via telomere lengthening,6,72,69,2.395998396592312e-06,5.537418516568899e-06,4361;472;545;5888;6117;7520,True,"""Any process that contributes to the maintenance of proper telomeric length and structure by affecting and monitoring the activity of telomeric proteins and lengthening the telomeric DNA."" [GOC:dph, GOC:tb]",19241,0.08695652173913043,0.08333333333333333,query_1,['GO:0000723']
GO:BP,GO:0001824,blastocyst development,7,119,69,2.4483900717121927e-06,5.633463881815665e-06,1111;4678;5890;5932;675;79728;84296,True,"""The process whose specific outcome is the progression of the blastocyst over time, from its formation to the mature structure. The mammalian blastocyst is a hollow ball of cells containing two cell types, the inner cell mass and the trophectoderm. The blastula follows the morula and precedes the gastrula in the developmental sequence."" [GOC:dph, ISBN:0124020607, ISBN:0198542771]",19241,0.10144927536231885,0.058823529411764705,query_1,"['GO:0001701', 'GO:0048856']"
GO:BP,GO:0090399,replicative senescence,4,16,69,2.8464928817191963e-06,6.492001309184132e-06,1111;11200;472;545,True,"""The process by which normal somatic cells reach an irreversible stage of cell cycle arrest following multiple rounds of replication; this end stage is associated with marked changes in gene expression and function. This is a natural barrier to unlimited proliferation of somatic cells, and is believed to be contolled by telomere shortening."" [PMID:17014937, PMID:23061726]",19241,0.057971014492753624,0.25,query_1,['GO:0022402']
GO:BP,GO:0141187,nucleic acid biosynthetic process,35,4344,69,3.062603651072949e-06,6.954383836497526e-06,10721;1111;11200;22976;2547;25920;27434;3981;4361;472;5111;51497;5422;5427;5431;545;5557;57379;580;5932;5983;6117;6240;641;672;675;6924;7158;7469;7520;79075;7936;83990;904;9656,True,"""The biosynthetic process resulting in the formation of a nucleic acid."" [GOC:dph, GOC:tb]",19241,0.5072463768115942,0.008057090239410682,query_1,"['GO:0009059', 'GO:0034654', 'GO:0090304']"
GO:BP,GO:0048523,negative regulation of cellular process,38,5031,69,3.3085270561850526e-06,7.480148127027076e-06,10721;11073;1111;11200;1763;2171;2177;2547;25920;29980;3010;3014;3981;4361;472;4998;5111;51497;545;57379;580;5884;5888;5932;6118;63967;641;672;675;7158;7469;7520;7936;79728;83990;84126;90381;9656,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",19241,0.5507246376811594,0.007553170343868018,query_1,"['GO:0009987', 'GO:0048519', 'GO:0050794']"
GO:BP,GO:0035556,intracellular signal transduction,28,2946,69,3.65792059683784e-06,8.234280131409857e-06,11073;1111;11200;1763;2171;2177;22976;29980;3014;4361;472;4998;545;580;5884;5888;5932;6118;63967;641;672;675;7158;7936;83990;84126;90381;9656,True,"""The process in which a signal is passed on to downstream components within the cell, which become activated themselves to further propagate the signal and finally trigger a change in the function or state of the cell."" [GOC:bf, GOC:jl, GOC:signaling, ISBN:3527303782]",19241,0.4057971014492754,0.009504412763068567,query_1,['GO:0007165']
GO:BP,GO:0002200,somatic diversification of immune receptors,6,79,69,3.98378309682289e-06,8.929169010120271e-06,10721;22976;3981;472;57379;7158,True,"""The somatic process allowing for the production of immune receptors whose specificity is not encoded in the germline genomic sequences."" [GOC:add, ISBN:0781735149, PMID:16102575, PMID:16166509]",19241,0.08695652173913043,0.0759493670886076,query_1,"['GO:0002376', 'GO:0002520']"
GO:BP,GO:0036297,interstrand cross-link repair,5,42,69,4.028304742036762e-06,8.99020800797904e-06,2177;545;55215;5888;5892,True,"""Removal of a DNA interstrand crosslink (a covalent attachment of DNA bases on opposite strands of the DNA) and restoration of the DNA. DNA interstrand crosslinks occur when both strands of duplex DNA are covalently tethered together (e.g. by an exogenous or endogenous agent), thus preventing the strand unwinding necessary for essential DNA functions such as transcription and replication."" [GOC:vw, PMID:16464006, PMID:22064477]",19241,0.07246376811594203,0.11904761904761904,query_1,['GO:0006281']
GO:BP,GO:0000280,nuclear division,11,447,69,5.1938164430966115e-06,1.149270021451165e-05,1111;11144;11200;2177;4361;472;5888;5890;5892;675;83990,True,"""The division of a cell nucleus into two nuclei, with DNA and other nuclear contents distributed between the daughter nuclei."" [GOC:mah]",19241,0.15942028985507245,0.024608501118568233,query_1,['GO:0048285']
GO:BP,GO:0034244,negative regulation of transcription elongation by RNA polymerase II,4,19,69,5.691797871575736e-06,1.2541249547539756e-05,25920;51497;7469;7936,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides, catalyzed by RNA polymerase II."" [GOC:mah, GOC:txnOH]",19241,0.057971014492753624,0.21052631578947367,query_1,"['GO:0006368', 'GO:0032785', 'GO:0034243']"
GO:BP,GO:1901976,regulation of cell cycle checkpoint,5,48,69,7.79353440431473e-06,1.6956643892232886e-05,580;5888;6118;672;675,True,"""Any process that modulates the frequency, rate or extent of cell cycle checkpoint."" [GOC:mtg_cell_cycle, GOC:TermGenie, PMID:23028116]",19241,0.07246376811594203,0.10416666666666667,query_1,"['GO:0000075', 'GO:1901987', 'GO:1902531']"
GO:BP,GO:0042148,DNA strand invasion,3,6,69,8.713638927255444e-06,1.887955100905346e-05,11144;5888;5892,True,"""The process in which the nucleoprotein complex (composed of the broken single-strand DNA and the recombinase) searches and identifies a region of homology in intact duplex DNA. The broken single-strand DNA displaces the like strand and forms Watson-Crick base pairs with its complement, forming a duplex in which each strand is from one of the two recombining DNA molecules."" [GOC:elh, PMID:10357855]",19241,0.043478260869565216,0.5,query_1,"['GO:0006259', 'GO:0006310']"
GO:BP,GO:0048519,negative regulation of biological process,38,5235,69,9.233883781631214e-06,1.992373264086403e-05,10721;11073;1111;11200;1763;2171;2177;2547;25920;29980;3010;3014;3981;4361;472;4998;5111;51497;545;57379;580;5884;5888;5932;6118;63967;641;672;675;7158;7469;7520;7936;79728;83990;84126;90381;9656,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:jid]",19241,0.5507246376811594,0.00725883476599809,query_1,"['GO:0008150', 'GO:0050789']"
GO:BP,GO:2000278,regulation of DNA biosynthetic process,6,92,69,9.34249442374994e-06,2.007478140640483e-05,1111;472;5111;545;5983;79075,True,"""Any process that modulates the frequency, rate or extent of DNA biosynthetic process."" [GOC:obol]",19241,0.08695652173913043,0.06521739130434782,query_1,"['GO:0010556', 'GO:0051052', 'GO:0071897']"
GO:BP,GO:0006338,chromatin remodeling,13,697,69,9.580863289244003e-06,2.05022588905633e-05,1111;22976;3010;3014;4171;4361;4678;472;545;57379;672;675;8208,True,"""A dynamic process of chromatin reorganization resulting in changes to chromatin structure. These changes allow DNA metabolic processes such as transcriptional regulation, DNA recombination, DNA repair, and DNA replication."" [GOC:jid, GOC:vw, PMID:12042764, PMID:12697820]",19241,0.18840579710144928,0.018651362984218076,query_1,['GO:0006325']
GO:BP,GO:2000573,positive regulation of DNA biosynthetic process,5,51,69,1.0142171300809697e-05,2.1526241128249153e-05,472;5111;545;5983;79075,True,"""Any process that activates or increases the frequency, rate or extent of DNA biosynthetic process."" [GOC:obol]",19241,0.07246376811594203,0.09803921568627451,query_1,"['GO:0010557', 'GO:0051054', 'GO:0071897', 'GO:2000278']"
GO:BP,GO:0032785,"negative regulation of DNA-templated transcription, elongation",4,22,69,1.0142171300809697e-05,2.1526241128249153e-05,25920;51497;7469;7936,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides catalyzed by a DNA-dependent RNA polymerase."" [GOC:mah, GOC:txnOH]",19241,0.057971014492753624,0.18181818181818182,query_1,"['GO:0006354', 'GO:0032784', 'GO:0045892']"
GO:BP,GO:0048285,organelle fission,11,494,69,1.2941563854517758e-05,2.7245397588458437e-05,1111;11144;11200;2177;4361;472;5888;5890;5892;675;83990,True,"""The creation of two or more organelles by division of one organelle."" [GOC:jid]",19241,0.15942028985507245,0.022267206477732792,query_1,['GO:0006996']
GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,35,4633,69,1.3929012948743286e-05,2.920599489252624e-05,10721;1111;11200;22976;2547;25920;27434;3981;4361;472;5111;51497;5422;5427;5431;545;5557;57379;580;5932;5983;6117;6240;641;672;675;6924;7158;7469;7520;79075;7936;83990;904;9656,True,"""The chemical reactions and pathways resulting in the formation of nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:mah]",19241,0.5072463768115942,0.0075545003237643,query_1,"['GO:0006139', 'GO:0009058']"
GO:BP,GO:0007004,telomere maintenance via telomerase,5,59,69,2.0691511129425777e-05,4.3038343149205615e-05,4361;472;545;6117;7520,True,"""The maintenance of proper telomeric length by the addition of telomeric repeats by telomerase."" [GOC:elh]",19241,0.07246376811594203,0.0847457627118644,query_1,"['GO:0006278', 'GO:0010833']"
GO:BP,GO:1900264,positive regulation of DNA-directed DNA polymerase activity,3,9,69,3.40139619289094e-05,6.936180471777603e-05,5111;5983;79075,True,"""Any process that activates or increases the frequency, rate or extent of DNA-directed DNA polymerase activity."" [GOC:TermGenie]",19241,0.043478260869565216,0.3333333333333333,query_1,"['GO:0051347', 'GO:2000573']"
GO:BP,GO:0045143,homologous chromosome segregation,5,66,69,3.572039987756989e-05,7.255706225131383e-05,11144;2177;4361;472;83990,True,"""The cell cycle process in which replicated homologous chromosomes are organized and then physically separated and apportioned to two sets during the first division of the meiotic cell cycle. Each replicated chromosome, composed of two sister chromatids, aligns at the cell equator, paired with its homologous partner; this pairing off, referred to as synapsis, permits genetic recombination. One homolog (both sister chromatids) of each morphologic type goes into each of the resulting chromosome sets."" [GOC:ai, ISBN:0815316194]",19241,0.07246376811594203,0.07575757575757576,query_1,"['GO:0007127', 'GO:0045132']"
GO:BP,GO:0006368,transcription elongation by RNA polymerase II,6,118,69,3.762534984870419e-05,7.612911253434311e-05,25920;51497;6924;7469;7936;904,True,"""The extension of an RNA molecule after transcription pausing and promoter clearance at an RNA polymerase II promoter by the addition of ribonucleotides catalyzed by RNA polymerase II."" [GOC:mah, GOC:txnOH]",19241,0.08695652173913043,0.05084745762711865,query_1,"['GO:0006354', 'GO:0006366']"
GO:BP,GO:0006298,mismatch repair,4,31,69,4.0412028733433254e-05,8.1450600548005e-05,10535;5111;6117;6118,True,"""A system for the correction of errors in which an incorrect base, which cannot form hydrogen bonds with the corresponding base in the parent strand, is incorporated into the daughter strand. The mismatch repair system promotes genomic fidelity by repairing base-base mismatches, insertion-deletion loops and heterologies generated during DNA replication and recombination."" [ISBN:0198506732, PMID:11687886]",19241,0.057971014492753624,0.12903225806451613,query_1,['GO:0006281']
GO:BP,GO:0016445,somatic diversification of immunoglobulins,5,69,69,4.333576719598279e-05,8.600991962561471e-05,10721;22976;3981;57379;7158,True,"""The somatic process that results in the generation of sequence diversity of immunoglobulins."" [GOC:add, GOC:ma, ISBN:0781735149]",19241,0.07246376811594203,0.07246376811594203,query_1,"['GO:0002200', 'GO:0002377']"
GO:BP,GO:0006996,organelle organization,29,3551,69,4.333576719598279e-05,8.600991962561471e-05,11073;1111;11144;11200;1763;2177;2237;2547;3010;3981;4361;4678;472;5111;545;5888;5890;5892;6117;6118;6240;641;672;675;7156;7520;79075;83990;9401,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]",19241,0.42028985507246375,0.008166713601802308,query_1,['GO:0016043']
GO:BP,GO:0080134,regulation of response to stress,17,1380,69,4.744403597300687e-05,9.380569850176263e-05,10721;1111;2177;2547;3014;4361;472;5111;545;580;5888;6118;672;675;7158;7520;84126,True,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",19241,0.2463768115942029,0.012318840579710146,query_1,"['GO:0006950', 'GO:0048583']"
GO:BP,GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,5,73,69,5.613475082732077e-05,0.0001097371068804767,22976;3981;472;57379;7158,True,"""The process in which immune receptor genes are diversified through recombination of the germline genetic elements within a single genetic locus."" [GOC:add, ISBN:0781735149, PMID:16102575, PMID:16166509]",19241,0.07246376811594203,0.0684931506849315,query_1,"['GO:0002200', 'GO:0016444']"
GO:BP,GO:0016444,somatic cell DNA recombination,5,73,69,5.613475082732077e-05,0.0001097371068804767,22976;3981;472;57379;7158,True,"""Recombination occurring within or between DNA molecules in somatic cells."" [GOC:ma]",19241,0.07246376811594203,0.0684931506849315,query_1,['GO:0006310']
GO:BP,GO:0006354,DNA-templated transcription elongation,6,134,69,7.473005880477519e-05,0.0001449986215615041,25920;51497;6924;7469;7936;904,True,"""The extension of an RNA molecule after transcription initiation and promoter clearance at a DNA-dependent RNA polymerase promoter by the addition of ribonucleotides catalyzed by an RNA polymerase."" [GOC:mah, GOC:txnOH, PMID:15020047, PMID:18280161]",19241,0.08695652173913043,0.04477611940298507,query_1,"['GO:0006351', 'GO:0032774']"
GO:BP,GO:0010569,regulation of double-strand break repair via homologous recombination,5,82,69,9.815356097276282e-05,0.00018903648779939504,10721;1111;5888;6118;7158,True,"""Any process that modulates the frequency, rate or extent of the error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences."" [GOC:dph, GOC:jp, GOC:tb]",19241,0.07246376811594203,0.06097560975609756,query_1,"['GO:0000018', 'GO:0000724', 'GO:2000779']"
GO:BP,GO:0006289,nucleotide-excision repair,5,83,69,0.00010347593869726851,0.00019797556478058122,3981;6117;6118;675;83990,True,"""A DNA repair process in which a small region of the strand surrounding the damage is removed from the DNA helix as an oligonucleotide. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase. Nucleotide excision repair recognizes a wide range of substrates, including damage caused by UV irradiation (pyrimidine dimers and 6-4 photoproducts) and chemicals (intrastrand cross-links and bulky adducts)."" [PMID:10197977]",19241,0.07246376811594203,0.060240963855421686,query_1,['GO:0006281']
GO:BP,GO:1902298,cell cycle DNA replication maintenance of fidelity,2,2,69,0.00010546006046965577,0.00019797556478058122,5888;675,True,"""Any maintenance of fidelity that is involved in cell cycle DNA replication."" [GOC:mtg_cell_cycle, GOC:TermGenie]",19241,0.028985507246376812,1.0,query_1,"['GO:0022402', 'GO:0044786', 'GO:0045005']"
GO:BP,GO:1904882,regulation of telomerase catalytic core complex assembly,2,2,69,0.00010546006046965577,0.00019797556478058122,472;545,True,"""Any process that modulates the frequency, rate or extent of telomerase catalytic core complex assembly."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:rph, GOC:TermGenie, PMID:26586433]",19241,0.028985507246376812,1.0,query_1,"['GO:0043254', 'GO:1904868']"
GO:BP,GO:1990505,mitotic DNA replication maintenance of fidelity,2,2,69,0.00010546006046965577,0.00019797556478058122,5888;675,True,"""Any maintenance of fidelity that is involved in mitotic cell cycle DNA replication."" [PMID:19185548]",19241,0.028985507246376812,1.0,query_1,"['GO:1902298', 'GO:1902969', 'GO:1903047']"
GO:BP,GO:1904868,telomerase catalytic core complex assembly,2,2,69,0.00010546006046965577,0.00019797556478058122,472;545,True,"""The aggregation, arrangement and bonding together of a set of components to form a telomerase catalytic core complex."" [GO_REF:0000079, GOC:BHF, GOC:BHF_telomere, GOC:rph, GOC:TermGenie, PMID:26586433]",19241,0.028985507246376812,1.0,query_1,['GO:1905323']
GO:BP,GO:1904884,positive regulation of telomerase catalytic core complex assembly,2,2,69,0.00010546006046965577,0.00019797556478058122,472;545,True,"""Any process that activates or increases the frequency, rate or extent of telomerase catalytic core complex assembly."" [GO_REF:0000058, GOC:BHF, GOC:BHF_telomere, GOC:rph, GOC:TermGenie, PMID:26586433]",19241,0.028985507246376812,1.0,query_1,"['GO:0031334', 'GO:1904868', 'GO:1904882']"
GO:BP,GO:1990426,mitotic recombination-dependent replication fork processing,2,2,69,0.00010546006046965577,0.00019797556478058122,5888;675,True,"""Replication fork processing that includes recombination between DNA near the arrested fork and homologous sequences. Proteins involved in homologous recombination are required for replication restart."" [GOC:mah, PMID:23093942]",19241,0.028985507246376812,1.0,query_1,"['GO:0031297', 'GO:1990505']"
GO:BP,GO:0034243,regulation of transcription elongation by RNA polymerase II,5,87,69,0.00012453801478500912,0.00023211386268173743,25920;51497;7469;7936;904,True,"""Any process that modulates the frequency, rate or extent of transcription elongation, the extension of an RNA molecule after transcription initiation and promoter clearance by the addition of ribonucleotides, catalyzed by RNA polymerase II."" [GOC:mah, GOC:txnOH]",19241,0.07246376811594203,0.05747126436781609,query_1,"['GO:0006368', 'GO:0032784']"
GO:BP,GO:0000722,telomere maintenance via recombination,3,14,69,0.00012833738436129934,0.0002383408566709845,5888;5892;675,True,"""Any recombinational process that contributes to the maintenance of proper telomeric length."" [GOC:elh, PMID:11850777]",19241,0.043478260869565216,0.21428571428571427,query_1,"['GO:0000723', 'GO:0006312']"
GO:BP,GO:0090737,telomere maintenance via telomere trimming,3,15,69,0.00015708255122941513,0.00028863224960881933,1763;641;7520,True,"""A process that contributes to the maintenance of proper telomeric length and structure via the activation of telomere shortening pathways that compensate telomerase-dependent excessive telomere elongation. Telomere attrition is mediated by a mechanism which involves the generation of single-stranded C-rich telomeric DNA, and the formation and removal of double-stranded telomeric circular DNA (T-circles). Telomere trimming is an independent pathway to recombination-mediated telomere elongation and the well-documented gradual telomere attrition that accompanies cellular replication."" [GOC:BHF, GOC:BHF_telomere, GOC:nc, PMID:27918544]",19241,0.043478260869565216,0.2,query_1,['GO:0000723']
GO:BP,GO:0001325,formation of extrachromosomal circular DNA,3,15,69,0.00015708255122941513,0.00028863224960881933,1763;641;7520,True,"""Excision from the chromosome and circularization of a region of chromosomal DNA, generally, but not always, via homologous recombination between direct tandem repeats."" [GOC:jh, PMID:12044938]",19241,0.043478260869565216,0.2,query_1,"['GO:0006259', 'GO:0022607']"
GO:BP,GO:0090656,t-circle formation,3,15,69,0.00015708255122941513,0.00028863224960881933,1763;641;7520,True,"""A telomere maintenance process that results in the formation of a telomeric circle, or t-circle. A t-circle is an extrachromosomal duplex or single-stranded circular DNA molecule composed of t-arrays. T-circles are involved in the control of telomere length via alternative-lengthening of telomeres (ALT) pathway and telomere rapid deletion (TRD)."" [GOC:BHF, GOC:BHF_telomere, GOC:nc, PMID:19214183, PMID:19581589, PMID:19809492, PMID:19858100]",19241,0.043478260869565216,0.2,query_1,"['GO:0001325', 'GO:0090737']"
GO:BP,GO:0045132,meiotic chromosome segregation,5,95,69,0.00018522184504830513,0.00033913858952506576,11144;2177;4361;472;83990,True,"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets during M phase of the meiotic cell cycle."" [GOC:ai, GOC:mah]",19241,0.07246376811594203,0.05263157894736842,query_1,"['GO:0098813', 'GO:0140013', 'GO:1903046']"
GO:BP,GO:0065004,protein-DNA complex assembly,7,239,69,0.0001866520848649372,0.00033974198865846847,11144;3010;3014;4171;4678;5888;8208,True,"""The aggregation, arrangement and bonding together of proteins and DNA molecules to form a protein-DNA complex."" [GOC:jl]",19241,0.10144927536231885,0.029288702928870293,query_1,"['GO:0065003', 'GO:0071824']"
