Gene_set,Term,Term_Name,Overlap,term_size,query_size,P-value,Adjusted P-value,Genes,significant,description,effective_domain_size,precision,recall,query,parents
REAC,REAC:R-HSA-9678108,SARS-CoV-1 Infection,3,140,65,0.02439998479575064,0.03131548850791526,3838;5925;5970,True,SARS-CoV-1 Infection,19241,0.046153846153846156,0.02142857142857143,query_1,['REAC:R-HSA-9679506']
REAC,REAC:R-HSA-1236978,Cross-presentation of soluble exogenous antigens (endosomes),2,49,65,0.024477248810661992,0.031372708755988674,23198;5713,True,Cross-presentation of soluble exogenous antigens (endosomes),19241,0.03076923076923077,0.04081632653061224,query_1,['REAC:R-HSA-1236975']
REAC,REAC:R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,2,50,65,0.025279526542367307,0.03205858055571019,23198;5713,True,Regulation of activated PAK-2p34 by proteasome mediated degradation,19241,0.03076923076923077,0.04,query_1,['REAC:R-HSA-169911']
REAC,REAC:R-HSA-3214842,HDMs demethylate histones,2,50,65,0.025279526542367307,0.03205858055571019,653604;8356,True,HDMs demethylate histones,19241,0.03076923076923077,0.04,query_1,['REAC:R-HSA-3247509']
REAC,REAC:R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,3,143,65,0.025500340345438965,0.03229594555622877,3725;5970;7157,True,Toll Like Receptor 4 (TLR4) Cascade,19241,0.046153846153846156,0.02097902097902098,query_1,['REAC:R-HSA-168898']
REAC,REAC:R-HSA-75153,Apoptotic execution phase,2,51,65,0.02600530980773032,0.03249757912780796,3007;3009,True,Apoptotic execution phase,19241,0.03076923076923077,0.0392156862745098,query_1,['REAC:R-HSA-109581']
REAC,REAC:R-HSA-350562,Regulation of ornithine decarboxylase (ODC),2,51,65,0.02600530980773032,0.03249757912780796,23198;5713,True,Regulation of ornithine decarboxylase (ODC),19241,0.03076923076923077,0.0392156862745098,query_1,['REAC:R-HSA-351202']
REAC,REAC:R-HSA-9694682,SARS-CoV-2 Genome Replication and Transcription,1,4,65,0.026233183843507903,0.03249757912780796,5925,True,SARS-CoV-2 Genome Replication and Transcription,19241,0.015384615384615385,0.25,query_1,['REAC:R-HSA-9772572']
REAC,REAC:R-HSA-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,2,52,65,0.026233183843507903,0.03249757912780796,23198;5713,True,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,19241,0.03076923076923077,0.038461538461538464,query_1,['REAC:R-HSA-69610']
REAC,REAC:R-HSA-9694686,Replication of the SARS-CoV-2 genome,1,4,65,0.026233183843507903,0.03249757912780796,5925,True,Replication of the SARS-CoV-2 genome,19241,0.015384615384615385,0.25,query_1,['REAC:R-HSA-9694682']
REAC,REAC:R-HSA-180689,APOBEC3G mediated resistance to HIV-1 infection,1,4,65,0.026233183843507903,0.03249757912780796,3159,True,APOBEC3G mediated resistance to HIV-1 infection,19241,0.015384615384615385,0.25,query_1,['REAC:R-HSA-162909']
REAC,REAC:R-HSA-180534,Vpu mediated degradation of CD4,2,52,65,0.026233183843507903,0.03249757912780796,23198;5713,True,Vpu mediated degradation of CD4,19241,0.03076923076923077,0.038461538461538464,query_1,['REAC:R-HSA-162909']
REAC,REAC:R-HSA-69610,p53-Independent DNA Damage Response,2,52,65,0.026233183843507903,0.03249757912780796,23198;5713,True,p53-Independent DNA Damage Response,19241,0.03076923076923077,0.038461538461538464,query_1,['REAC:R-HSA-69613']
REAC,REAC:R-HSA-9682706,Replication of the SARS-CoV-1 genome,1,4,65,0.026233183843507903,0.03249757912780796,5925,True,Replication of the SARS-CoV-1 genome,19241,0.015384615384615385,0.25,query_1,['REAC:R-HSA-9679514']
REAC,REAC:R-HSA-69613,p53-Independent G1/S DNA damage checkpoint,2,52,65,0.026233183843507903,0.03249757912780796,23198;5713,True,p53-Independent G1/S DNA damage checkpoint,19241,0.03076923076923077,0.038461538461538464,query_1,['REAC:R-HSA-69615']
REAC,REAC:R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,2,52,65,0.026233183843507903,0.03249757912780796,1387;8841,True,Transcriptional activation of mitochondrial biogenesis,19241,0.03076923076923077,0.038461538461538464,query_1,['REAC:R-HSA-1592230']
REAC,REAC:R-HSA-9679514,SARS-CoV-1 Genome Replication and Transcription,1,4,65,0.026233183843507903,0.03249757912780796,5925,True,SARS-CoV-1 Genome Replication and Transcription,19241,0.015384615384615385,0.25,query_1,['REAC:R-HSA-9678108']
REAC,REAC:R-HSA-5579026,Defective CYP11A1 causes AICSR,1,4,65,0.026233183843507903,0.03249757912780796,2232,True,Defective CYP11A1 causes AICSR,19241,0.015384615384615385,0.25,query_1,['REAC:R-HSA-5579029']
REAC,REAC:R-HSA-1169410,Antiviral mechanism by IFN-stimulated genes,3,147,65,0.02628263453318048,0.03251459942249132,3838;7157;983,True,Antiviral mechanism by IFN-stimulated genes,19241,0.046153846153846156,0.02040816326530612,query_1,['REAC:R-HSA-913531']
REAC,REAC:R-HSA-169911,Regulation of Apoptosis,2,53,65,0.026797753581626983,0.032939620279592706,23198;5713,True,Regulation of Apoptosis,19241,0.03076923076923077,0.03773584905660377,query_1,['REAC:R-HSA-109581']
REAC,REAC:R-HSA-180585,Vif-mediated degradation of APOBEC3G,2,53,65,0.026797753581626983,0.032939620279592706,23198;5713,True,Vif-mediated degradation of APOBEC3G,19241,0.03076923076923077,0.03773584905660377,query_1,['REAC:R-HSA-162909']
REAC,REAC:R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,2,54,65,0.027684532135211586,0.0336846018375198,23198;5713,True,AUF1 (hnRNP D0) binds and destabilizes mRNA,19241,0.03076923076923077,0.037037037037037035,query_1,['REAC:R-HSA-450531']
REAC,REAC:R-HSA-174113,SCF-beta-TrCP mediated degradation of Emi1,2,55,65,0.028324996361317505,0.034246846985975826,23198;5713,True,SCF-beta-TrCP mediated degradation of Emi1,19241,0.03076923076923077,0.03636363636363636,query_1,['REAC:R-HSA-176408']
REAC,REAC:R-HSA-73887,Death Receptor Signaling,3,152,65,0.028324996361317505,0.034246846985975826,5970;7185;8841,True,Death Receptor Signaling,19241,0.046153846153846156,0.019736842105263157,query_1,['REAC:R-HSA-162582']
REAC,REAC:R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,2,55,65,0.028324996361317505,0.034246846985975826,23198;5713,True,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,19241,0.03076923076923077,0.03636363636363636,query_1,['REAC:R-HSA-69275']
REAC,REAC:R-HSA-4641257,Degradation of AXIN,2,55,65,0.028324996361317505,0.034246846985975826,23198;5713,True,Degradation of AXIN,19241,0.03076923076923077,0.03636363636363636,query_1,['REAC:R-HSA-201681']
REAC,REAC:R-HSA-5362768,Hh mutants are degraded by ERAD,2,56,65,0.029223522180192033,0.03520022746924009,23198;5713,True,Hh mutants are degraded by ERAD,19241,0.03076923076923077,0.03571428571428571,query_1,['REAC:R-HSA-5387390']
REAC,REAC:R-HSA-75955,RNA Polymerase II Transcription Elongation,2,57,65,0.02995349017693233,0.03593110468824381,1025;902,True,RNA Polymerase II Transcription Elongation,19241,0.03076923076923077,0.03508771929824561,query_1,['REAC:R-HSA-73857']
REAC,REAC:R-HSA-112382,Formation of RNA Pol II elongation complex ,2,57,65,0.02995349017693233,0.03593110468824381,1025;902,True,Formation of RNA Pol II elongation complex ,19241,0.03076923076923077,0.03508771929824561,query_1,['REAC:R-HSA-75955']
REAC,REAC:R-HSA-4641258,Degradation of DVL,2,57,65,0.02995349017693233,0.03593110468824381,23198;5713,True,Degradation of DVL,19241,0.03076923076923077,0.03508771929824561,query_1,['REAC:R-HSA-201681']
REAC,REAC:R-HSA-351202,Metabolism of polyamines,2,58,65,0.030865373918386247,0.03597776246462265,23198;5713,True,Metabolism of polyamines,19241,0.03076923076923077,0.034482758620689655,query_1,['REAC:R-HSA-71291']
REAC,REAC:R-HSA-9818026,NFE2L2 regulating inflammation associated genes,1,5,65,0.03102900741728953,0.03597776246462265,1387,True,NFE2L2 regulating inflammation associated genes,19241,0.015384615384615385,0.2,query_1,['REAC:R-HSA-9759194']
REAC,REAC:R-HSA-3134973,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production,1,5,65,0.03102900741728953,0.03597776246462265,1387,True,LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production,19241,0.015384615384615385,0.2,query_1,['REAC:R-HSA-1834949']
REAC,REAC:R-HSA-9818035,NFE2L2 regulating ER-stress associated genes,1,5,65,0.03102900741728953,0.03597776246462265,1387,True,NFE2L2 regulating ER-stress associated genes,19241,0.015384615384615385,0.2,query_1,['REAC:R-HSA-9759194']
REAC,REAC:R-HSA-69478,G2/M DNA replication checkpoint,1,5,65,0.03102900741728953,0.03597776246462265,983,True,G2/M DNA replication checkpoint,19241,0.015384615384615385,0.2,query_1,['REAC:R-HSA-69481']
REAC,REAC:R-HSA-8849473,PTK6 Expression,1,5,65,0.03102900741728953,0.03597776246462265,2034,True,PTK6 Expression,19241,0.015384615384615385,0.2,query_1,['REAC:R-HSA-8848021']
REAC,REAC:R-HSA-5387390,Hh mutants abrogate ligand secretion,2,59,65,0.03123645451778997,0.03597776246462265,23198;5713,True,Hh mutants abrogate ligand secretion,19241,0.03076923076923077,0.03389830508474576,query_1,['REAC:R-HSA-5663202']
REAC,REAC:R-HSA-5676590,NIK-->noncanonical NF-kB signaling,2,59,65,0.03123645451778997,0.03597776246462265,23198;5713,True,NIK-->noncanonical NF-kB signaling,19241,0.03076923076923077,0.03389830508474576,query_1,['REAC:R-HSA-5668541']
REAC,REAC:R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,2,60,65,0.03196761566628201,0.036404402182242855,23198;5713,True,GLI3 is processed to GLI3R by the proteasome,19241,0.03076923076923077,0.03333333333333333,query_1,['REAC:R-HSA-5610787']
REAC,REAC:R-HSA-5610783,Degradation of GLI2 by the proteasome,2,60,65,0.03196761566628201,0.036404402182242855,23198;5713,True,Degradation of GLI2 by the proteasome,19241,0.03076923076923077,0.03333333333333333,query_1,['REAC:R-HSA-5610787']
REAC,REAC:R-HSA-5610780,Degradation of GLI1 by the proteasome,2,60,65,0.03196761566628201,0.036404402182242855,23198;5713,True,Degradation of GLI1 by the proteasome,19241,0.03076923076923077,0.03333333333333333,query_1,['REAC:R-HSA-5610787']
REAC,REAC:R-HSA-5678895,Defective CFTR causes cystic fibrosis,2,61,65,0.032886151463389385,0.037317618681860294,23198;5713,True,Defective CFTR causes cystic fibrosis,19241,0.03076923076923077,0.03278688524590164,query_1,['REAC:R-HSA-5619084']
REAC,REAC:R-HSA-168898,Toll-like Receptor Cascades,3,165,65,0.03326073376923142,0.037624642338393646,3725;5970;7157,True,Toll-like Receptor Cascades,19241,0.046153846153846156,0.01818181818181818,query_1,['REAC:R-HSA-168249']
REAC,REAC:R-HSA-9707564,Cytoprotection by HMOX1,2,62,65,0.0337170982179858,0.0380804873991369,1387;8841,True,Cytoprotection by HMOX1,19241,0.03076923076923077,0.03225806451612903,query_1,['REAC:R-HSA-9711123']
REAC,REAC:R-HSA-5693548,Sensing of DNA Double Strand Breaks,1,6,65,0.03542731513898765,0.03947272005400288,3838,True,Sensing of DNA Double Strand Breaks,19241,0.015384615384615385,0.16666666666666666,query_1,['REAC:R-HSA-5693606']
REAC,REAC:R-HSA-9032845,Activated NTRK2 signals through CDK5,1,6,65,0.03542731513898765,0.03947272005400288,1020,True,Activated NTRK2 signals through CDK5,19241,0.015384615384615385,0.16666666666666666,query_1,['REAC:R-HSA-9006115']
REAC,REAC:R-HSA-4608870,Asymmetric localization of PCP proteins,2,64,65,0.03542731513898765,0.03947272005400288,23198;5713,True,Asymmetric localization of PCP proteins,19241,0.03076923076923077,0.03125,query_1,['REAC:R-HSA-4086400']
REAC,REAC:R-HSA-1834949,Cytosolic sensors of pathogen-associated DNA ,2,64,65,0.03542731513898765,0.03947272005400288,1387;5970,True,Cytosolic sensors of pathogen-associated DNA ,19241,0.03076923076923077,0.03125,query_1,['REAC:R-HSA-168249']
REAC,REAC:R-HSA-5660668,CLEC7A/inflammasome pathway,1,6,65,0.03542731513898765,0.03947272005400288,5970,True,CLEC7A/inflammasome pathway,19241,0.015384615384615385,0.16666666666666666,query_1,['REAC:R-HSA-5607764']
REAC,REAC:R-HSA-176417,Phosphorylation of Emi1,1,6,65,0.03542731513898765,0.03947272005400288,983,True,Phosphorylation of Emi1,19241,0.015384615384615385,0.16666666666666666,query_1,['REAC:R-HSA-176408']
REAC,REAC:R-HSA-193670,p75NTR negatively regulates cell cycle via SC1,1,6,65,0.03542731513898765,0.03947272005400288,8841,True,p75NTR negatively regulates cell cycle via SC1,19241,0.015384615384615385,0.16666666666666666,query_1,['REAC:R-HSA-193704']
REAC,REAC:R-HSA-8939246,RUNX1 regulates transcription of genes involved in differentiation of myeloid cells,1,6,65,0.03542731513898765,0.03947272005400288,1387,True,RUNX1 regulates transcription of genes involved in differentiation of myeloid cells,19241,0.015384615384615385,0.16666666666666666,query_1,['REAC:R-HSA-8878171']
REAC,REAC:R-HSA-9022537,Loss of MECP2 binding ability to the NCoR/SMRT complex,1,6,65,0.03542731513898765,0.03947272005400288,8841,True,Loss of MECP2 binding ability to the NCoR/SMRT complex,19241,0.015384615384615385,0.16666666666666666,query_1,['REAC:R-HSA-9005891']
REAC,REAC:R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,4,308,65,0.03570432503472605,0.0397051706766295,23198;29882;5713;64682,True,Antigen processing: Ubiquitination & Proteasome degradation,19241,0.06153846153846154,0.012987012987012988,query_1,['REAC:R-HSA-983169']
REAC,REAC:R-HSA-5358346,Hedgehog ligand biogenesis,2,65,65,0.03573465360896655,0.0397051706766295,23198;5713,True,Hedgehog ligand biogenesis,19241,0.03076923076923077,0.03076923076923077,query_1,['REAC:R-HSA-5358351']
REAC,REAC:R-HSA-1430728,Metabolism,13,2095,65,0.03754001222387858,0.0416147941511818,10001;1387;219541;2232;2274;23198;29079;5713;5948;80306;8841;9282;9443,True,Metabolism,19241,0.2,0.006205250596658711,query_1,['REAC:0000000']
REAC,REAC:R-HSA-5658442,Regulation of RAS by GAPs,2,67,65,0.037615423028845824,0.04165029539526181,23198;5713,True,Regulation of RAS by GAPs,19241,0.03076923076923077,0.029850746268656716,query_1,['REAC:R-HSA-5673001']
REAC,REAC:R-HSA-9793380,Formation of paraxial mesoderm,2,69,65,0.039524836453892175,0.043218518107918664,1387;5713,True,Formation of paraxial mesoderm,19241,0.03076923076923077,0.028985507246376812,query_1,['REAC:R-HSA-9758941']
REAC,REAC:R-HSA-8948751,Regulation of PTEN stability and activity,2,69,65,0.039524836453892175,0.043218518107918664,23198;5713,True,Regulation of PTEN stability and activity,19241,0.03076923076923077,0.028985507246376812,query_1,['REAC:R-HSA-6807070']
REAC,REAC:R-HSA-774815,Nucleosome assembly,2,70,65,0.03984207138073752,0.043218518107918664,3012;8607,True,Nucleosome assembly,19241,0.03076923076923077,0.02857142857142857,query_1,['REAC:R-HSA-73886']
REAC,REAC:R-HSA-2980767,"Activation of NIMA Kinases NEK9, NEK6, NEK7",1,7,65,0.03984207138073752,0.043218518107918664,983,True,"Activation of NIMA Kinases NEK9, NEK6, NEK7",19241,0.015384615384615385,0.14285714285714285,query_1,['REAC:R-HSA-2980766']
REAC,REAC:R-HSA-442729,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,1,7,65,0.03984207138073752,0.043218518107918664,3838,True,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,19241,0.015384615384615385,0.14285714285714285,query_1,['REAC:R-HSA-438064']
REAC,REAC:R-HSA-164843,2-LTR circle formation,1,7,65,0.03984207138073752,0.043218518107918664,3159,True,2-LTR circle formation,19241,0.015384615384615385,0.14285714285714285,query_1,['REAC:R-HSA-162592']
REAC,REAC:R-HSA-3134963,DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,1,7,65,0.03984207138073752,0.043218518107918664,5970,True,DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,19241,0.015384615384615385,0.14285714285714285,query_1,['REAC:R-HSA-1834949']
REAC,REAC:R-HSA-5603029,IkBA variant leads to EDA-ID,1,7,65,0.03984207138073752,0.043218518107918664,5970,True,IkBA variant leads to EDA-ID,19241,0.015384615384615385,0.14285714285714285,query_1,['REAC:R-HSA-5602358']
REAC,REAC:R-HSA-606279,Deposition of new CENPA-containing nucleosomes at the centromere,2,70,65,0.03984207138073752,0.043218518107918664,3012;8607,True,Deposition of new CENPA-containing nucleosomes at the centromere,19241,0.03076923076923077,0.02857142857142857,query_1,['REAC:R-HSA-774815']
REAC,REAC:R-HSA-8939902,Regulation of RUNX2 expression and activity,2,71,65,0.04080007606161666,0.04420775735795936,23198;5713,True,Regulation of RUNX2 expression and activity,19241,0.03076923076923077,0.028169014084507043,query_1,['REAC:R-HSA-8878166']
REAC,REAC:R-HSA-6807505,RNA polymerase II transcribes snRNA genes,2,73,65,0.042848922101849825,0.045005432404568745,1025;6908,True,RNA polymerase II transcribes snRNA genes,19241,0.03076923076923077,0.0273972602739726,query_1,['REAC:R-HSA-73857']
REAC,REAC:R-HSA-9818032,NFE2L2 regulating MDR associated enzymes,1,8,65,0.044614958084843774,0.04620319283867317,1387,True,NFE2L2 regulating MDR associated enzymes,19241,0.015384615384615385,0.125,query_1,['REAC:R-HSA-9759194']
REAC,REAC:R-HSA-8951430,RUNX3 regulates WNT signaling,1,8,65,0.044614958084843774,0.04620319283867317,4609,True,RUNX3 regulates WNT signaling,19241,0.015384615384615385,0.125,query_1,['REAC:R-HSA-8878159']
REAC,REAC:R-HSA-9818028,NFE2L2 regulates pentose phosphate pathway genes,1,8,65,0.044614958084843774,0.04620319283867317,1387,True,NFE2L2 regulates pentose phosphate pathway genes,19241,0.015384615384615385,0.125,query_1,['REAC:R-HSA-9759194']
REAC,REAC:R-HSA-4411364,Binding of TCF/LEF:CTNNB1 to target gene promoters,1,8,65,0.044614958084843774,0.04620319283867317,4609,True,Binding of TCF/LEF:CTNNB1 to target gene promoters,19241,0.015384615384615385,0.125,query_1,['REAC:R-HSA-201722']
REAC,REAC:R-HSA-9833482,PKR-mediated signaling,2,75,65,0.044614958084843774,0.04620319283867317,7157;983,True,PKR-mediated signaling,19241,0.03076923076923077,0.02666666666666667,query_1,['REAC:R-HSA-1169410']
REAC,REAC:R-HSA-5693606,DNA Double Strand Break Response,2,77,65,0.0465587356071926,0.04788446504070786,3838;7157,True,DNA Double Strand Break Response,19241,0.03076923076923077,0.025974025974025976,query_1,['REAC:R-HSA-5693532']
REAC,REAC:R-HSA-5619084,ABC transporter disorders,2,78,65,0.04755736219842831,0.048517606493614425,23198;5713,True,ABC transporter disorders,19241,0.03076923076923077,0.02564102564102564,query_1,['REAC:R-HSA-5619115']
REAC,REAC:R-HSA-162592,Integration of provirus,1,9,65,0.048955257039678075,0.049366645754297216,3159,True,Integration of provirus,19241,0.015384615384615385,0.1111111111111111,query_1,['REAC:R-HSA-162594']
REAC,REAC:R-HSA-113507,E2F-enabled inhibition of pre-replication complex formation,1,9,65,0.048955257039678075,0.049366645754297216,983,True,E2F-enabled inhibition of pre-replication complex formation,19241,0.015384615384615385,0.1111111111111111,query_1,['REAC:R-HSA-113510']
REAC,REAC:R-HSA-110056,MAPK3 (ERK1) activation,1,9,65,0.048955257039678075,0.049366645754297216,983,True,MAPK3 (ERK1) activation,19241,0.015384615384615385,0.1111111111111111,query_1,['REAC:R-HSA-112409']
REAC,REAC:R-HSA-9706019,RHOBTB3 ATPase cycle,1,9,65,0.048955257039678075,0.049366645754297216,898,True,RHOBTB3 ATPase cycle,19241,0.015384615384615385,0.1111111111111111,query_1,['REAC:R-HSA-9716542']
REAC,REAC:R-HSA-111932,CaMK IV-mediated phosphorylation of CREB,1,9,65,0.048955257039678075,0.049366645754297216,3838,True,CaMK IV-mediated phosphorylation of CREB,19241,0.015384615384615385,0.1111111111111111,query_1,['REAC:R-HSA-111933']
REAC,REAC:R-HSA-448706,Interleukin-1 processing,1,9,65,0.048955257039678075,0.049366645754297216,5970,True,Interleukin-1 processing,19241,0.015384615384615385,0.1111111111111111,query_1,['REAC:R-HSA-446652']
REAC,REAC:R-HSA-6811555,PI5P Regulates TP53 Acetylation,1,9,65,0.048955257039678075,0.049366645754297216,7157,True,PI5P Regulates TP53 Acetylation,19241,0.015384615384615385,0.1111111111111111,query_1,['REAC:R-HSA-6804758']
REAC,REAC:R-HSA-9013694,Signaling by NOTCH4,2,81,65,0.049941095303506405,0.049941095303506405,1387;5713,True,Signaling by NOTCH4,19241,0.03076923076923077,0.024691358024691357,query_1,['REAC:R-HSA-157118']
